   0.0904442 -0.000690986      -9.7899
   0.0904425 -0.000692386      -9.7899
   0.0904418 -0.000692791      -9.7899
   0.0904409 -0.000692836      -9.7899
   0.0904402 -0.000693141     -9.78991
   0.0904386 -0.000694504     -9.78991
   0.0904378 -0.000694549     -9.78991
   0.0904377 -0.000694824     -9.78991
  0.0904361 -0.00069472    -9.78991
  0.0904346 -0.00069567    -9.78991
   0.0904336 -0.000695417     -9.78991
   0.0904329 -0.000696442     -9.78991
   0.0904321 -0.000696376     -9.78991
   0.0904311 -0.000697145     -9.78992
  0.0904308 -0.00069747    -9.78992
   0.0904285 -0.000697926     -9.78992
   0.0904284 -0.000698175     -9.78992
   0.0904267 -0.000698669     -9.78992
   0.0904261 -0.000698678     -9.78992
  0.0904255 -0.00069972    -9.78992
   0.0904248 -0.000699653     -9.78993
   0.0904231 -0.000700148     -9.78993
   0.0904219 -0.000700841     -9.78993
   0.0904212 -0.000700775     -9.78993
   0.0904207 -0.000701812     -9.78993
     0.09042 -0.000701856     -9.78993
   0.0904177 -0.000702311     -9.78993
  0.0904172 -0.00070294    -9.78994
   0.0904164 -0.000702984     -9.78994
    0.090416 -0.000702998     -9.78994
   0.0904143 -0.000703419     -9.78994
   0.0904131 -0.000704805     -9.78994
   0.0904129 -0.000705026     -9.78994
   0.0904113 -0.000705447     -9.78994
   0.0904108 -0.000705492     -9.78995
   0.0904092 -0.000705949     -9.78995
    0.090409 -0.000706886     -9.78995
   0.0904078 -0.000707527     -9.78995
   0.0904074 -0.000707222     -9.78995
   0.0904058 -0.000707043     -9.78995
   0.0904039 -0.000708357     -9.78996
   0.0904035 -0.000709039     -9.78996
  0.0904023 -0.00070974    -9.78996
   0.0904027 -0.000708959     -9.78986
   0.0904006 -0.000709416     -9.78987
  0.0904001 -0.00071014    -9.78987
   0.0903989 -0.000709779     -9.78987
   0.0903985 -0.000710504     -9.78987
   0.0903967 -0.000711855     -9.78987
   0.0903963 -0.000711605     -9.78987
   0.0903951 -0.000712213     -9.78988
   0.0903948 -0.000711928     -9.78988
    0.090393 -0.000713315     -9.78988
   0.0903916 -0.000713446     -9.78988
   0.0903905 -0.000714117     -9.78988
   0.0903902 -0.000713837     -9.78989
   0.0903883 -0.000715151     -9.78989
   0.0903884 -0.000715807     -9.78989
  0.0903873 -0.00071545    -9.78989
   0.0903869 -0.000716119     -9.78989
    0.090385 -0.000716976      -9.7899
   0.0903839 -0.000716007      -9.7899
    0.090384 -0.000718177      -9.7899
   0.0903822 -0.000717944      -9.7899
   0.0903809 -0.000718802     -9.78991
   0.0903798 -0.000717753     -9.78991
   0.0903799 -0.000719362     -9.78991
   0.0903782 -0.000719697     -9.78991
  0.0903774 -0.00072006    -9.78991
    0.090377 -0.000720468     -9.78992
   0.0903744 -0.000720585     -9.78992
   0.0903745 -0.000721124     -9.78992
   0.0903734 -0.000720903     -9.78992
   0.0903726 -0.000721955     -9.78993
   0.0903717 -0.000722326     -9.78993
   0.0903702 -0.000722681     -9.78993
   0.0903698 -0.000723016     -9.78993
   0.0903677 -0.000724146     -9.78993
   0.0903678 -0.000724047     -9.78994
   0.0903667 -0.000724795     -9.78994
  0.0903654 -0.00072548    -9.78994
   0.0903647 -0.000725827     -9.78994
   0.0903644 -0.000725181     -9.78995
  0.0903622 -0.00072632    -9.78995
   0.0903615 -0.000727165     -9.78995
   0.0903613 -0.000726962     -9.78995
   0.0903591 -0.000727124     -9.78996
   0.0903584 -0.000727998     -9.78996
   0.0903586 -0.000728692     -9.78996
   0.0903565 -0.000729802     -9.78996
   0.0903554 -0.000728796     -9.78997
   0.0903547 -0.000729944     -9.78997
   0.0903534 -0.000728774     -9.78997
   0.0903527 -0.000730523     -9.78998
   0.0903521 -0.000730696     -9.78998
     0.09035 -0.000730915     -9.78998
   0.0903493 -0.000731091     -9.78998
   0.0903496 -0.000732392     -9.78999
   0.0903475 -0.000731665     -9.78999
   0.0903468 -0.000732822     -9.78999
   0.0903461 -0.000732682     -9.78999
    0.090345 -0.000733805        -9.79
   0.0903435 -0.000733989        -9.79
   0.0903427 -0.000734149        -9.79
   0.0903421 -0.000735898     -9.79001
   0.0903414 -0.000736013     -9.79001
   0.0903393 -0.000735349     -9.79001
   0.0903388 -0.000736083     -9.79001
   0.0903386 -0.000737214     -9.79002
   0.0903374 -0.000737406     -9.79002
   0.0903359 -0.000737527     -9.79002
   0.0903348 -0.000736857     -9.79003
   0.0903337 -0.000738971     -9.79003
   0.0903331 -0.000738224     -9.79003
   0.0903316 -0.000739315     -9.79004
    0.090331 -0.000739406     -9.79004
   0.0903299 -0.000740277     -9.79004
   0.0903289 -0.000741823     -9.79004
   0.0903283 -0.000741069     -9.79005
   0.0903268 -0.000741189     -9.79005
   0.0903262 -0.000740433     -9.79005
   0.0903246 -0.000742545     -9.78996
   0.0903241 -0.000742681     -9.78996
    0.090324 -0.000742889     -9.78997
    0.090322 -0.000743551     -9.78997
   0.0903211 -0.000743645     -9.78997
   0.0903196 -0.000745758     -9.78998
    0.090319 -0.000744011     -9.78998
   0.0903175 -0.000745574     -9.78998
   0.0903175 -0.000746684     -9.78999
   0.0903161 -0.000746364     -9.78999
   0.0903146 -0.000746504     -9.78999
   0.0903136 -0.000747073        -9.79
    0.090313 -0.000748734        -9.79
   0.0903116 -0.000747434        -9.79
   0.0903111 -0.000748552     -9.79001
   0.0903101 -0.000748136     -9.79001
   0.0903092 -0.000749712     -9.79001
   0.0903088 -0.000749818     -9.79002
  0.0903069 -0.00075038    -9.79002
   0.0903051 -0.000750089     -9.79002
    0.090305 -0.000750732     -9.79003
   0.0903037 -0.000751329     -9.79003
   0.0903027 -0.000751891     -9.79003
   0.0903014 -0.000752491     -9.79004
   0.0903014 -0.000751614     -9.79004
      0.0903 -0.000753204     -9.79004
   0.0902992 -0.000752847     -9.79005
   0.0902983 -0.000753386     -9.79005
   0.0902974 -0.000754901     -9.79006
   0.0902965 -0.000755435     -9.79006
  0.0902952 -0.00075508    -9.79006
   0.0902934 -0.000755619     -9.79007
   0.0902921 -0.000755774     -9.79007
 0.0902912 -0.0007573   -9.79007
   0.0902904 -0.000757825     -9.79008
   0.0902895 -0.000758366     -9.79008
   0.0902882 -0.000758004     -9.79009
   0.0902875 -0.000758622     -9.79009
  0.0902866 -0.00075907    -9.79009
   0.0902845 -0.000757019      -9.7901
   0.0902868 -0.000763715      -9.7901
   0.0902851 -0.000762552      -9.7901
   0.0902829 -0.000760323     -9.79011
   0.0902804 -0.000759613     -9.79011
   0.0902782 -0.000757375     -9.79012
   0.0902811 -0.000765154     -9.79012
   0.0902789 -0.000761934     -9.79012
  0.0902773 -0.00076078    -9.79013
   0.0902743 -0.000758994     -9.79013
  0.0902772 -0.00076575    -9.79014
   0.0902751 -0.000764526     -9.79014
   0.0902726 -0.000761828     -9.79014
   0.0902705 -0.000760607     -9.79015
    0.090273 -0.000767809     -9.79006
   0.0902714 -0.000765617     -9.79006
   0.0902685 -0.000763888     -9.79006
   0.0902714 -0.000771113     -9.79007
   0.0902693 -0.000767954     -9.79007
   0.0902669 -0.000766154     -9.79008
   0.0902639 -0.000764486     -9.79008
   0.0902669 -0.000771155     -9.79008
    0.090264 -0.000769499     -9.79009
   0.0902623 -0.000767272     -9.79009
   0.0902595 -0.000765612      -9.7901
   0.0902615 -0.000772733      -9.7901
   0.0902595 -0.000770625     -9.79011
   0.0902577 -0.000768807     -9.79011
   0.0902598 -0.000775018     -9.79011
   0.0902578 -0.000772369     -9.79012
   0.0902555 -0.000770622     -9.79012
   0.0902526 -0.000768903     -9.79013
   0.0902547 -0.000775103     -9.79013
   0.0902519 -0.000772299     -9.79014
   0.0902499 -0.000771187     -9.79014
   0.0902532 -0.000777308     -9.79015
   0.0902503 -0.000775698     -9.79015
   0.0902479 -0.000772437     -9.79015
   0.0902497 -0.000778628     -9.79016
   0.0902473 -0.000777892     -9.79016
  0.0902445 -0.00077516    -9.79017
   0.0902428 -0.000773449     -9.79017
   0.0902451 -0.000779635     -9.79018
   0.0902423 -0.000776817     -9.79018
     0.09024 -0.000774739     -9.79019
   0.0902417 -0.000780846     -9.79019
    0.090239 -0.000778135      -9.7902
   0.0902378 -0.000776437      -9.7902
   0.0902386 -0.000782012     -9.79021
   0.0902364 -0.000779941     -9.79021
   0.0902337 -0.000777123     -9.79022
   0.0902355 -0.000783296     -9.79022
   0.0902335 -0.000782049     -9.79023
 0.0902308 -0.0007793   -9.79023
   0.0902326 -0.000784016     -9.79023
   0.0902303 -0.000782397     -9.79024
   0.0902279 -0.000780014     -9.79024
   0.0902302 -0.000786186     -9.79015
   0.0902267 -0.000783968     -9.79016
  0.090224 -0.0007807   -9.79016
   0.0902274 -0.000788057     -9.79017
   0.0902239 -0.000784689     -9.79017
   0.0902213 -0.000781921     -9.79018
   0.0902227 -0.000788219     -9.79018
   0.0902213 -0.000785449     -9.79019
   0.0902228 -0.000791002     -9.79019
   0.0902193 -0.000789885      -9.7902
   0.0902167 -0.000785646      -9.7902
   0.0902193 -0.000792173     -9.79021
   0.0902159 -0.000790044     -9.79021
   0.0902133 -0.000786785     -9.79022
    0.090216 -0.000792404     -9.79022
   0.0902125 -0.000789057     -9.79023
     0.09021 -0.000787468     -9.79023
   0.0902127 -0.000792599     -9.79024
   0.0902093 -0.000789286     -9.79024
   0.0902104 -0.000796017     -9.79025
   0.0902086 -0.000793245     -9.79025
   0.0902052 -0.000789929     -9.79026
   0.0902073 -0.000796213     -9.79026
 0.0902055 -0.0007925   -9.79027
   0.0902067 -0.000798031     -9.79028
   0.0902033 -0.000795883     -9.79028
   0.0902015 -0.000793149     -9.79029
   0.0902027 -0.000798677     -9.79029
  0.0901994 -0.00079535     -9.7903
   0.0901973 -0.000792815      -9.7903
    0.090198 -0.000798869     -9.79031
   0.0901947 -0.000795467     -9.79031
   0.0901972 -0.000801825     -9.79032
   0.0901943 -0.000798501     -9.79032
   0.0901922 -0.000794746     -9.79033
   0.0901935 -0.000799355     -9.79034
   0.0901897 -0.000797637     -9.79034
   0.0901922 -0.000802775     -9.79025
   0.0901889 -0.000799474     -9.79025
   0.0901915 -0.000804604     -9.79026
   0.0901878 -0.000802973     -9.79027
   0.0901845 -0.000798579     -9.79027
   0.0901861 -0.000804197     -9.79028
   0.0901833 -0.000800859     -9.79028
   0.0901859 -0.000806271     -9.79029
   0.0901819 -0.000803376     -9.79029
   0.0901799 -0.000799991      -9.7903
   0.0901808 -0.000804599     -9.79031
  0.0901789 -0.00080252    -9.79031
   0.0901793 -0.000807161     -9.79032
   0.0901753 -0.000804191     -9.79032
   0.0901784 -0.000809396     -9.79033
   0.0901743 -0.000806721     -9.79033
   0.0901761 -0.000811435     -9.79034
   0.090173 -0.00080899    -9.79035
   0.0901707 -0.000807608     -9.79035
   0.0901712 -0.000805825     -9.79036
   0.0901685 -0.000806092     -9.79036
     0.09017 -0.000813263     -9.79037
   0.0901677 -0.000812233     -9.79038
  0.0901682 -0.00081002    -9.79038
   0.0901656 -0.000810374     -9.79039
   0.0901662 -0.000817915     -9.79039
   0.0901639 -0.000807128      -9.7904
     0.09016 -0.000805821     -9.79041
    0.090162 -0.000813712     -9.79041
    0.090158 -0.000813686     -9.79042
   0.0901603 -0.000811513     -9.79042
  0.0901565 -0.00081048    -9.79043
  0.0901584 -0.00081813    -9.79044
   0.0901559 -0.000817087     -9.79035
   0.0901566 -0.000814837     -9.79035
   0.0901544 -0.000815244     -9.79036
   0.0901551 -0.000822785     -9.79036
   0.0901517 -0.000812399     -9.79037
   0.0901524 -0.000820057     -9.79038
     0.09015 -0.000819005     -9.79038
   0.0901524 -0.000818104     -9.79039
   0.0901477 -0.000817289      -9.7904
   0.0901498 -0.000825162      -9.7904
    0.090146 -0.000813994     -9.79041
  0.0901472 -0.00082242    -9.79041
   0.0901452 -0.000821039     -9.79042
    0.090145 -0.000819604     -9.79043
   0.0901427 -0.000819665     -9.79043
   0.0901426 -0.000827659     -9.79044
   0.0901402 -0.000826639     -9.79045
    0.090137 -0.000815996     -9.79045
  0.0901382 -0.00082385    -9.79046
   0.0901395 -0.000831878     -9.79047
   0.0901363 -0.000822626     -9.79047
   0.0901371 -0.000830513     -9.79048
    0.090134 -0.000819797     -9.79049
   0.0901343 -0.000827866     -9.79049
   0.0901311 -0.000827288      -9.7905
   0.0901334 -0.000825038     -9.79051
   0.0901289 -0.000824223     -9.79051
   0.0901303 -0.000832519     -9.79052
   0.0901272 -0.000823219     -9.79053
   0.0901273 -0.000831315     -9.79053
  0.0901245 -0.00083069    -9.79054
   0.0901259 -0.000828941     -9.79045
   0.0901229 -0.000828081     -9.79046
   0.0901229 -0.000836407     -9.79046
     0.09012 -0.000825696     -9.79047
   0.0901215 -0.000833774     -9.79048
    0.090117 -0.000823373     -9.79048
   0.0901189 -0.000832798     -9.79049
   0.0901159 -0.000831915      -9.7905
   0.0901175 -0.000830488      -9.7905
   0.0901131 -0.000829591     -9.79051
   0.0901138 -0.000838042     -9.79052
   0.0901154 -0.000836324     -9.79052
    0.090111 -0.000835726     -9.79053
   0.0901127 -0.000833919     -9.79054
   0.0901092 -0.000833562     -9.79055
  0.0901108 -0.00084184    -9.79055
   0.0901065 -0.000831166     -9.79056
   0.0901073 -0.000839601     -9.79057
   0.0901044 -0.000830463     -9.79057
   0.0901053 -0.000839189     -9.79058
   0.0901024 -0.000838307     -9.79059
   0.0901018 -0.000837043      -9.7906
   0.0901036 -0.000845027      -9.7906
   0.0900999 -0.000834816     -9.79061
   0.0901008 -0.000843528     -9.79062
   0.0900968 -0.000832931     -9.79062
   0.0900977 -0.000841368     -9.79063
   0.0900941 -0.000840946     -9.79054
   0.0900959 -0.000839484     -9.79055
  0.0900968 -0.00084797    -9.79056
   0.0900933 -0.000837701     -9.79056
   0.0900927 -0.000846195     -9.79057
   0.0900892 -0.000836014     -9.79058
    0.090091 -0.000844049     -9.79059
   0.0900875 -0.000843831     -9.79059
   0.0900885 -0.000842521      -9.7906
   0.0900896 -0.000851044     -9.79061
   0.0900846 -0.000840826     -9.79062
   0.0900859 -0.000849276     -9.79062
   0.0900824 -0.000839066     -9.79063
   0.0900835 -0.000847815     -9.79064
     0.09008 -0.000837597     -9.79065
   0.0900802 -0.000848069     -9.79065
   0.0900813 -0.000856521     -9.79066
   0.0900779 -0.000846381     -9.79067
  0.0900776 -0.00085482    -9.79068
   0.0900741 -0.000844613     -9.79068
   0.0900744 -0.000853747     -9.79069
   0.0900756 -0.000852521      -9.7907
   0.0900723 -0.000852059     -9.79071
   0.0900726 -0.000851205     -9.79071
   0.0900693 -0.000850744     -9.79072
   0.0900705 -0.000849519     -9.79073
   0.0900709 -0.000856871     -9.79064
   0.0900676 -0.000846662     -9.79065
   0.0900679 -0.000855589     -9.79066
   0.0900677 -0.000854325     -9.79066
   0.0900636 -0.000854568     -9.79067
    0.090064 -0.000853688     -9.79068
   0.0900608 -0.000853263     -9.79069
   0.0900613 -0.000852451     -9.79069
   0.0900617 -0.000861378      -9.7907
   0.0900585 -0.000851171     -9.79071
    0.090059 -0.000860075     -9.79072
   0.0900549 -0.000850315     -9.79073
   0.0900555 -0.000859294     -9.79073
    0.090056 -0.000858454     -9.79074
   0.0900529 -0.000858017     -9.79075
   0.0900534 -0.000857133     -9.79076
   0.090054 -0.00086615    -9.79077
   0.0900501 -0.000856362     -9.79077
   0.0900506 -0.000865305     -9.79078
   0.0900512 -0.000864459     -9.79079
   0.0900473 -0.000864441      -9.7908
    0.090048 -0.000863676     -9.79081
   0.0900432 -0.000864126     -9.79082
   0.0900438 -0.000863281     -9.79082
   0.0900445 -0.000860818     -9.79083
   0.0900407 -0.000860819     -9.79074
   0.0900414 -0.000860046     -9.79075
   0.0900411 -0.000869429     -9.79076
   0.0900374 -0.000859635     -9.79077
   0.0900381 -0.000868585     -9.79078
    0.090038 -0.000868156     -9.79078
   0.0900358 -0.000868264     -9.79079
   0.0900357 -0.000867872      -9.7908
   0.0900365 -0.000866989     -9.79081
   0.0900326 -0.000867017     -9.79082
   0.0900325 -0.000866626     -9.79083
   0.0900325 -0.000874412     -9.79083
   0.0900288 -0.000864656     -9.79084
   0.0900287 -0.000874059     -9.79085
  0.0900296 -0.00087301    -9.79086
  0.0900251 -0.00086371    -9.79087
   0.0900251 -0.000873183     -9.79088
   0.0900251 -0.000872749     -9.79089
   0.0900232 -0.000872786     -9.79089
   0.0900232 -0.000872396      -9.7909
   0.0900233 -0.000880084     -9.79091
   0.0900188 -0.000870791     -9.79092
   0.0900188 -0.000870473     -9.79093
   0.0900189 -0.000879835     -9.79084
   0.0900145 -0.000870384     -9.79085
   0.0900163 -0.000879791     -9.79086
   0.0900165 -0.000879364     -9.79087
   0.0900121 -0.000868361     -9.79087
   0.0900122 -0.000877834     -9.79088
   0.0900125 -0.000877412     -9.79089
   0.0900081 -0.000877904      -9.7909
   0.0900083 -0.000877372     -9.79091
   0.0900101 -0.000876983     -9.79092
   0.0900095 -0.000886808     -9.79093
   0.0900052 -0.000875875     -9.79094
   0.0900055 -0.000875485     -9.79095
   0.0900049 -0.000885301     -9.79095
   0.0900023 -0.000875878     -9.79096
   0.0900026 -0.000885266     -9.79097
   0.0900021 -0.000885332     -9.79098
   0.0899979 -0.000874347     -9.79099
   0.0899973 -0.000884201       -9.791
   0.0899993 -0.000883692     -9.79101
   0.0899988 -0.000883758     -9.79102
   0.0899938 -0.000884671     -9.79103
   0.0899942 -0.000884284     -9.79094
   0.0899955 -0.000882614     -9.79095
   0.0899905 -0.000883444     -9.79096
   0.0899909 -0.000883093     -9.79097
  0.0899905 -0.00088316    -9.79097
   0.0899918 -0.000893023     -9.79098
   0.0899868 -0.000882315     -9.79099
   0.0899865 -0.000892121       -9.791
    0.089987 -0.000891733     -9.79101
   0.0899837 -0.000882902     -9.79102
   0.0899834 -0.000892726     -9.79103
   0.0899832 -0.000890987     -9.79104
   0.0899846 -0.000891054     -9.79105
   0.0899797 -0.000892013     -9.79106
   0.0899786 -0.000892434     -9.79107
   0.0899783 -0.000892466     -9.79108
   0.0899798 -0.000890751     -9.79109
    0.089975 -0.000891704      -9.7911
   0.0899748 -0.000891757     -9.79111
   0.0899755 -0.000892281     -9.79112
   0.0899753 -0.000900308     -9.79112
  0.0899705 -0.00089138    -9.79104
  0.0899712 -0.00089191    -9.79105
   0.0899711 -0.000901769     -9.79106
   0.0899664 -0.000891043     -9.79107
   0.0899672 -0.000891529     -9.79107
    0.089967 -0.000901395     -9.79108
    0.089966 -0.000901835     -9.79109
  0.0899628 -0.00089149     -9.7911
   0.0899622 -0.000891831     -9.79111
   0.0899634 -0.000901891     -9.79112
   0.0899627 -0.000902243     -9.79113
   0.0899575 -0.000891904     -9.79114
   0.0899587 -0.000902006     -9.79115
   0.089958 -0.00090244    -9.79116
   0.0899572 -0.000902882     -9.79117
   0.0899584 -0.000901409     -9.79118
  0.0899532 -0.00090274    -9.79119
   0.0899543 -0.000903227      -9.7912
   0.0899535 -0.000903762     -9.79121
   0.0899527 -0.000902396     -9.79122
   0.0899492 -0.000903792     -9.79113
   0.0899484 -0.000904319     -9.79114
   0.0899494 -0.000902983     -9.79115
   0.0899486 -0.000903518     -9.79116
  0.0899451 -0.00090498    -9.79117
   0.0899442 -0.000905542     -9.79118
   0.0899433 -0.000904302     -9.79119
   0.0899442 -0.000904913      -9.7912
   0.0899433 -0.000915368     -9.79121
   0.0899397 -0.000905258     -9.79122
   0.0899388 -0.000905956     -9.79123
   0.0899396 -0.000906673     -9.79124
   0.0899387 -0.000915245     -9.79125
   0.0899351 -0.000907056     -9.79126
    0.089934 -0.000907769     -9.79127
   0.0899348 -0.000906688     -9.79128
   0.0899338 -0.000917193     -9.79129
   0.0899347 -0.000917996      -9.7913
    0.089929 -0.000909909     -9.79132
   0.0899299 -0.000908782     -9.79133
   0.0899288 -0.000909596     -9.79124
   0.0899295 -0.000920281     -9.79125
   0.0899283 -0.000919236     -9.79126
  0.0899245 -0.00091124    -9.79127
   0.0899234 -0.000910192     -9.79128
   0.0899241 -0.000911132     -9.79129
   0.0899229 -0.000921837      -9.7913
   0.0899236 -0.000920902     -9.79131
   0.0899178 -0.000912975     -9.79132
   0.0899185 -0.000914051     -9.79133
   0.0899172 -0.000913133     -9.79134
   0.0899179 -0.000923956     -9.79135
   0.0899186 -0.000924941     -9.79136
   0.0899127 -0.000915186     -9.79137
  0.0899133 -0.00091625    -9.79138
   0.089912 -0.00091733    -9.79139
   0.0899125 -0.000916505     -9.79141
  0.0899111 -0.00092742    -9.79142
   0.0899072 -0.000917689     -9.79133
   0.0899077 -0.000918852     -9.79134
   0.0899063 -0.000920025     -9.79135
   0.0899068 -0.000919285     -9.79136
   0.0899053 -0.000930292     -9.79137
   0.0899058 -0.000931523     -9.79138
   0.0899017 -0.000921924     -9.79139
   0.0899002 -0.000923196      -9.7914
  0.0899007 -0.00092249    -9.79141
 0.0899011 -0.0009238   -9.79143
   0.0898995 -0.000925116     -9.79144
   0.0898999 -0.000934256     -9.79145
   0.0898938 -0.000926718     -9.79146
   0.0898942 -0.000926107     -9.79147
   0.0898945 -0.000927486     -9.79148
   0.0898929 -0.000928902     -9.79149
   0.0898932 -0.000928355      -9.7915
   0.0898936 -0.000929791     -9.79151
   0.0898873 -0.000930152     -9.79143
   0.0898876 -0.000931617     -9.79144
   0.0898879 -0.000931123     -9.79145
   0.0898862 -0.000932644     -9.79146
   0.0898864 -0.000934163     -9.79147
   0.0898867 -0.000933707     -9.79148
   0.0898803 -0.000926417     -9.79149
   0.0898806 -0.000925963      -9.7915
   0.0898808 -0.000937369     -9.79151
    0.089881 -0.000936963     -9.79153
   0.0898791 -0.000938628     -9.79154
  0.0898793 -0.00093824    -9.79155
   0.0898748 -0.000931063     -9.79156
    0.089873 -0.000932734     -9.79157
   0.0898731 -0.000932438     -9.79158
   0.0898732 -0.000934165     -9.79159
   0.0898733 -0.000933889     -9.79161
   0.0898714 -0.000935617     -9.79162
   0.0898714 -0.000945174     -9.79153
   0.0898669 -0.000938109     -9.79154
   0.0898669 -0.000937921     -9.79155
    0.089865 -0.000939709     -9.79156
   0.0898649 -0.000939601     -9.79158
   0.0898649 -0.000941478     -9.79159
   0.0898649 -0.000941332      -9.7916
   0.0898649 -0.000943198     -9.79161
   0.0898628 -0.000943095     -9.79162
   0.0898582 -0.000936188     -9.79163
    0.089858 -0.000938213     -9.79164
  0.0898579 -0.00093802    -9.79166
  0.0898557 -0.00094004    -9.79167
   0.0898557 -0.000949769     -9.79168
   0.0898556 -0.000951846     -9.79169
   0.0898554 -0.000951823      -9.7917
   0.0898507 -0.000945008     -9.79171
   0.0898505 -0.000945118     -9.79163
   0.0898482 -0.000945149     -9.79164
    0.089848 -0.000947319     -9.79165
   0.0898478 -0.000947328     -9.79166
   0.0898476 -0.000949546     -9.79168
   0.0898474 -0.000949658     -9.79169
   0.0898471 -0.000951887      -9.7917
   0.0898448 -0.000952044     -9.79171
   0.0898399 -0.000945442     -9.79172
   0.0898396 -0.000945599     -9.79173
   0.0898392 -0.000947926     -9.79175
    0.089839 -0.000948125     -9.79176
  0.0898386 -0.00095042    -9.79177
   0.0898383 -0.000950677     -9.79178
   0.0898378 -0.000953104     -9.79179
   0.0898354 -0.000953392     -9.79181
    0.089835 -0.000955724     -9.79182
   0.0898299 -0.000947207     -9.79173
  0.0898295 -0.00094755    -9.79174
  0.0898292 -0.00095003    -9.79176
   0.0898287 -0.000950404     -9.79177
   0.0898283 -0.000952928     -9.79178
  0.0898277 -0.00095336    -9.79179
   0.0898272 -0.000955978      -9.7918
   0.0898267 -0.000956291     -9.79182
   0.0898262 -0.000958838     -9.79183
   0.0898257 -0.000959312     -9.79184
  0.0898184 -0.00095094    -9.79185
   0.0898178 -0.000953613     -9.79187
   0.0898172 -0.000954153     -9.79188
  0.0898166 -0.00095689    -9.79189
    0.089816 -0.000957445      -9.7919
   0.0898153 -0.000958037     -9.79192
   0.0898149 -0.000960719     -9.79183
   0.0898139 -0.000961507     -9.79184
   0.0898129 -0.000964432     -9.79185
   0.0898128 -0.000964753     -9.79187
    0.089812 -0.000965524     -9.79188
   0.0898066 -0.000959622     -9.79189
   0.0898056 -0.000960392      -9.7919
   0.0898057 -0.000962949     -9.79192
   0.0898048 -0.000963589     -9.79193
   0.0898041 -0.000964368     -9.79194
   0.0898032 -0.000967343     -9.79195
   0.0898025 -0.000968115     -9.79197
   0.0898016 -0.000971056     -9.79198
   0.0898001 -0.000972293     -9.79199
   0.0897994 -0.000973054     -9.79201
   0.0897987 -0.000976045     -9.79192
    0.089798 -0.000976857     -9.79193
   0.0897973 -0.000967825     -9.79195
   0.0897913 -0.000962394     -9.79196
   0.0897929 -0.000963318     -9.79197
   0.0897914 -0.000966735     -9.79198
   0.0897909 -0.000967493       -9.792
   0.0897903 -0.000968249     -9.79201
    0.089789 -0.000971723     -9.79202
   0.0897875 -0.000972982     -9.79203
   0.0897871 -0.000973735     -9.79205
   0.0897858 -0.000977213     -9.79206
  0.0897853 -0.00097789    -9.79207
    0.089784 -0.000979144     -9.79209
   0.0897827 -0.000982629      -9.7921
   0.0897815 -0.000974047     -9.79211
   0.0897826 -0.000975254     -9.79203
   0.0897813 -0.000978788     -9.79204
   0.0897811 -0.000979534     -9.79205
