 -0.00294187 -4.90699e-05  -0.00093442
 -0.00294483 -5.65122e-05  -0.00026566
 -0.00294686 -4.90609e-05 -0.000934418
 -0.00294857 -5.28007e-05 -0.000265668
 -0.00295131  -5.1291e-05 -0.000934416
  -0.0029426 -4.97998e-05 -0.000265676
 -0.00294905 -5.57489e-05 -0.000934414
 -0.00294862 -5.28285e-05 -0.000265684
 -0.00295128 -5.12657e-05 -0.000934412
  -0.0029426 -4.98008e-05 -0.000265692
 -0.00295127 -5.12567e-05  -0.00093441
 -0.00295368 -5.28563e-05   -0.0002657
 -0.00294625 -5.12404e-05 -0.000934408
 -0.00295206 -5.04203e-05 -0.000712388
 -0.00294842 -5.06387e-05 -0.000712396
 -0.00294706 -5.12296e-05 -0.000487722
 -0.00295122 -5.20573e-05 -0.000712399
 -0.00295207 -5.12205e-05 -0.000487725
 -0.00295291 -5.29132e-05 -0.000712407
  -0.0029462 -5.12042e-05 -0.000934398
 -0.00295206 -5.20583e-05  -0.00026574
 -0.00295293 -5.11946e-05  -0.00115908
 -0.00295206 -5.11933e-05 -0.000487723
 -0.00295117 -5.20673e-05  -0.00071242
 -0.00295384 -5.11837e-05 -0.000712423
 -0.00295115 -5.29701e-05 -0.000487729
 -0.00295339 -4.67013e-05 -0.000934389
 -0.00295205 -5.02541e-05  -0.00071243
 -0.00295297 -5.29991e-05 -0.000712438
 -0.00295205 -5.11571e-05 -0.000487724
 -0.00295112 -5.20772e-05 -0.000712441
  -0.0029597 -4.89281e-05   -0.0011591
 -0.00295205 -5.11462e-05 -0.000487724
 -0.00295109 -5.20861e-05  -0.00071245
   -0.002953 -5.11366e-05   -0.0011591
 -0.00295929 -4.66689e-05 -0.000487723
 -0.00295554 -5.43423e-05  -0.00071246
 -0.00295401 -5.11257e-05 -0.000712463
  -0.0029533  -4.6658e-05 -0.000934368
 -0.00295605 -5.21039e-05 -0.000712469
 -0.00295851 -5.33622e-05 -0.000712472
 -0.00295328 -4.66471e-05 -0.000934363
 -0.00295103 -5.21128e-05 -0.000712479
 -0.00296579 -4.88851e-05 -0.000712482
 -0.00295101 -5.11026e-05 -0.000934358
 -0.00296478 -4.99023e-05 -0.000937255
 -0.00295204 -5.10929e-05 -0.000487722
 -0.00295823 -4.66254e-05 -0.000934352
 -0.00295755 -5.43776e-05 -0.000937274
 -0.00295823 -4.66158e-05 -0.000934347
  -0.0029565 -5.33286e-05 -0.000487722
 -0.00296035 -4.76725e-05 -0.000937294
 -0.00295542  -5.3319e-05 -0.000934341
 -0.00296144  -4.6603e-05 -0.000712512
  -0.0029554 -5.22219e-05  -0.00115913
 -0.00296264 -5.10423e-05 -0.000487725
 -0.00296038 -4.54846e-05  -0.00138394
  -0.0029565 -5.33118e-05 -0.000487719
 -0.00295815 -4.65964e-05 -0.000934328
 -0.00296486 -4.99553e-05 -0.000937351
  -0.0029615 -5.33009e-05 -0.000487719
  -0.0029554 -4.65849e-05  -0.00115914
-0.00296258 -4.7684e-05 -0.00115914
 -0.00296258 -5.11311e-05 -0.000487723
 -0.00296489 -4.76608e-05  -0.00138398
 -0.00295702 -5.10454e-05 -0.000487716
 -0.0029649 -4.8826e-05 -0.00115915
 -0.00296255 -4.99902e-05 -0.000712565
 -0.00296255  -4.8817e-05 -0.000934305
 -0.00295665 -4.53715e-05 -0.000937417
 -0.00296253 -4.88207e-05 -0.000934299
 -0.00296267 -5.32847e-05  -0.00115916
 -0.00296751 -5.00161e-05 -0.000712582
 -0.00296494 -4.88092e-05  -0.00115916
 -0.00296647 -4.75791e-05 -0.000712582
 -0.00296249 -4.88135e-05 -0.000934291
 -0.00296495 -4.88117e-05  -0.00115917
 -0.00296247 -4.75614e-05  -0.00115917
 -0.00296497 -5.13093e-05 -0.000712608
 -0.00296373 -4.75382e-05 -0.000712602
 -0.00296998 -4.88057e-05  -0.00115918
 -0.00296245 -4.75284e-05  -0.00115917
 -0.00296469 -4.43445e-05 -0.000934271
 -0.00296499 -4.88083e-05  -0.00115918
 -0.00296742 -5.00846e-05 -0.000712627
 -0.00296501 -4.87986e-05  -0.00115918
 -0.00296372 -4.74875e-05 -0.000712627
 -0.00297002 -4.88023e-05  -0.00115919
 -0.00296464 -4.30121e-05  -0.00115918
-0.00297003 -4.8806e-05 -0.00115919
 -0.00296683 -5.10542e-05 -0.000934247
 -0.00296736 -4.74598e-05  -0.00115919
 -0.00296729 -4.70238e-05 -0.000712659
 -0.00296735 -4.74366e-05  -0.00115919
 -0.00296642 -4.87988e-05 -0.000712659
-0.00297405 -4.5211e-05 -0.00115919
 -0.00296507 -4.88024e-05   -0.0011592
 -0.00296732 -4.74169e-05  -0.00115919
 -0.00297679 -4.65906e-05   -0.0011592
 -0.0029623 -4.7407e-05  -0.0011592
 -0.00297234 -4.43446e-05   -0.0011592
 -0.00297175 -5.10584e-05 -0.000934213
 -0.00296509 -4.73885e-05   -0.0013842
 -0.00296952 -4.43471e-05 -0.000934206
 -0.00297457 -4.96287e-05  -0.00138421
 -0.00296951 -4.72053e-05 -0.000487701
 -0.00297829 -4.51404e-05 -0.000937713
 -0.00296224 -4.88061e-05 -0.000934195
 -0.00297685 -4.51307e-05  -0.00138423
 -0.00296722 -4.88098e-05 -0.000934188
 -0.00297686 -4.51209e-05  -0.00138424
 -0.00296946 -4.43485e-05 -0.000934181
-0.00297462 -4.9576e-05 -0.00138426
 -0.00296944 -4.43522e-05 -0.000934173
 -0.00297688 -4.51014e-05  -0.00138427
 -0.00296718 -4.88207e-05 -0.000934167
 -0.00297689 -4.50916e-05  -0.00138428
 -0.00297387 -4.66102e-05 -0.000934159
 -0.00297244 -4.28311e-05  -0.00138429
 -0.00297161 -5.10788e-05 -0.000934153
 -0.00297745 -4.28212e-05  -0.00138431
 -0.00297384 -4.66178e-05 -0.000934145
 -0.00297692 -4.50622e-05  -0.00138432
 -0.00297693 -4.66209e-05  -0.00115924
 -0.00296935 -4.28013e-05  -0.00115923
 -0.00298194 -4.66247e-05  -0.00115924
 -0.00297155 -4.95071e-05  -0.00115923
 -0.00298049 -4.18918e-05   -0.0018308
 -0.00297432 -4.43962e-05 -0.000934121
 -0.00297696 -4.50443e-05  -0.00138437
 -0.00297216 -4.66512e-05  -0.00138056
 -0.00298197 -4.50345e-05  -0.00138439
 -0.00297698 -4.66544e-05  -0.00115925
   -0.002981 -4.05602e-05  -0.00115925
 -0.00297252 -4.44066e-05  -0.00115925
 -0.00297873 -4.50147e-05  -0.00115925
   -0.002977 -4.66619e-05  -0.00115926
 -0.00297871 -4.50049e-05  -0.00115925
 -0.00297701 -4.66656e-05  -0.00115926
 -0.0029787 -4.4995e-05 -0.00115926
-0.00297927 -3.7206e-05 -0.00183085
 -0.00298202 -4.66877e-05  -0.00115927
 -0.00297698 -4.49967e-05  -0.00160567
 -0.00297703 -4.66915e-05  -0.00115927
 -0.00298091 -4.05227e-05  -0.00115926
 -0.00298204 -4.66953e-05  -0.00115927
 -0.00298205 -4.49763e-05  -0.00138449
-0.00297589 -4.0511e-05 -0.00115927
 -0.00298206 -4.32737e-05  -0.00160566
-0.00298308 -4.7231e-05 -0.00115927
 -0.00298258 -4.22571e-05  -0.00160567
-0.00298208 -4.4968e-05 -0.00138452
 -0.00297584 -4.22609e-05  -0.00093402
 -0.00298209 -4.49581e-05  -0.00138454
 -0.00298083 -3.69824e-05  -0.00160564
 -0.00298656 -4.89996e-05  -0.00115928
 -0.00298435 -4.04959e-05  -0.00138456
 -0.00297675 -4.67506e-05  -0.00138037
 -0.00298436 -4.04861e-05  -0.00138457
 -0.00298884 -4.27372e-05  -0.00138458
 -0.00297853 -4.31681e-05  -0.00138033
 -0.00298938 -4.04878e-05  -0.00138459
-0.00298339 -4.4566e-05 -0.00138033
 -0.00298214 -4.49414e-05  -0.00138461
 -0.0029844 -4.0476e-05 -0.00138462
  -0.0029852 -4.09167e-05  -0.00138029
 -0.00298215 -4.49429e-05  -0.00138463
 -0.00298755 -4.04776e-05  -0.00183098
 -0.00298518 -4.45972e-05 -0.000933946
 -0.00298442 -3.67558e-05  -0.00183097
 -0.00299307 -4.46139e-05  -0.00115931
 -0.00298569 -4.04711e-05   -0.0011593
 -0.00298475 -4.71862e-05  -0.00183101
 -0.00298067 -3.86039e-05  -0.00138023
 -0.00299391 -4.27267e-05   -0.0013847
 -0.00298446 -4.04708e-05   -0.0013847
 -0.00298819 -4.46457e-05  -0.00138022
 -0.00298446 -3.66416e-05  -0.00183101
 -0.00299393 -4.46624e-05  -0.00115932
 -0.00298062 -4.04643e-05  -0.00115931
 -0.00299199 -4.27167e-05  -0.00183104
 -0.00298448 -3.85439e-05   -0.0016056
 -0.00299231 -3.82574e-05  -0.00115931
 -0.00298699 -4.27184e-05  -0.00183105
  -0.0029895 -3.85257e-05  -0.00160559
 -0.00299396 -4.27214e-05  -0.00138478
 -0.00298503 -4.27202e-05  -0.00115932
 -0.00298751 -3.85075e-05  -0.00205186
 -0.00299623 -3.82604e-05   -0.0013848
    -0.00299 -4.27219e-05  -0.00115932
 -0.00298251 -3.84893e-05  -0.00205185
 -0.00299399 -4.27249e-05  -0.00138483
-0.00299223 -3.8261e-05 -0.00115933
 -0.00299196 -4.07262e-05  -0.00205183
-0.00299626 -3.8264e-05 -0.00138485
-0.00298549  -4.047e-05 -0.00115933
 -0.00298696 -4.07082e-05  -0.00205181
 -0.00299628 -3.82658e-05  -0.00138488
 -0.00299404 -4.27263e-05  -0.00138488
 -0.00299009 -3.41479e-05  -0.00205178
 -0.00299405 -4.48234e-05  -0.00115935
-0.00299184  -3.601e-05 -0.00138491
 -0.00298779 -3.85716e-05  -0.00205177
 -0.00299632 -4.03835e-05  -0.00115935
 -0.00299194 -3.85476e-05  -0.00227734
 -0.00300133 -3.82791e-05  -0.00138494
 -0.00299211 -4.04058e-05 -0.000933752
 -0.00299667 -3.85088e-05  -0.00227735
 -0.00299634 -3.82807e-05  -0.00138497
  -0.0029942 -3.40295e-05  -0.00227736
 -0.00299208 -4.04467e-05 -0.000933731
  -0.0029991 -4.27443e-05  -0.00138499
 -0.00299419 -3.39909e-05  -0.00227736
 -0.00299636 -4.04684e-05  -0.00115937
 -0.00299485 -3.39675e-05   -0.0020517
 -0.00299637 -3.82957e-05  -0.00138503
-0.00300084 -3.6207e-05 -0.00183119
 -0.00299692 -4.49709e-05  -0.00160554
 -0.00299201 -3.39269e-05  -0.00160551
 -0.00299917 -3.83089e-05  -0.00183122
  -0.0029964 -3.83071e-05  -0.00138507
 -0.00299417 -3.61258e-05  -0.00205167
 -0.00299698 -3.83106e-05  -0.00115937
 -0.00300363 -3.61283e-05  -0.00227737
 -0.00299142 -3.83203e-05   -0.0013851
 -0.00298416 -3.61128e-05  -0.00205164
 -0.00303868 -3.38617e-05  -0.00138512
  -0.0029864 -3.60878e-05  -0.00160548
 -0.00298416 -3.83334e-05  -0.00183126
 -0.00298644 -3.60998e-05  -0.00160549
 -0.00303415 -3.83363e-05  -0.00183128
 -0.00298862 -3.15863e-05  -0.00160547
 -0.00298415 -3.83466e-05  -0.00183128
 -0.00303646 -3.60867e-05  -0.00160548
  -0.0029886 -4.06075e-05   -0.0018313
 -0.00298873 -2.92872e-05  -0.00183128
 -0.00298399 -4.06179e-05  -0.00160548
 -0.00303413 -3.60736e-05  -0.00205156
 -0.00298874 -3.39017e-05  -0.00138522
-0.00298859 -3.5966e-05 -0.00227738
 -0.00299399 -2.92448e-05   -0.0018313
 -0.00303859 -4.06423e-05  -0.00183134
 -0.00298406 -3.16046e-05  -0.00137959
 -0.00298858 -4.06459e-05  -0.00183135
-0.00303877 -2.9204e-05 -0.00183133
 -0.00298858 -4.06557e-05  -0.00183136
 -0.00298879 -2.91867e-05  -0.00183134
 -0.00303606 -3.38558e-05  -0.00182559
 -0.00298411 -3.84117e-05  -0.00183137
 -0.00299326 -3.14207e-05  -0.00183135
 -0.00303637 -3.39608e-05  -0.00183138
 -0.00299101 -3.58639e-05  -0.00183136
 -0.00298636 -3.15881e-05  -0.00205147
 -0.00304327 -3.62348e-05  -0.00138537
 -0.00298596 -3.13784e-05  -0.00205144
 -0.00298636 -3.39856e-05  -0.00183141
 -0.00299104 -3.58215e-05  -0.00183139
 -0.00304081 -3.13595e-05   -0.0022774
 -0.00298884 -3.64943e-05  -0.00115943
  -0.0029908 -3.13355e-05   -0.0022774
 -0.00303586 -3.13343e-05  -0.00205139
 -0.00298885 -3.40219e-05  -0.00138544
  -0.0030408 -3.13171e-05  -0.00227741
  -0.0029908 -3.88141e-05  -0.00160542
 -0.00298441 -2.67723e-05  -0.00183142
 -0.00304079 -3.12914e-05  -0.00227741
 -0.00299079 -3.63065e-05  -0.00183146
 -0.00299335 -3.12742e-05  -0.00183144
   -0.003038 -2.68132e-05  -0.00205133
 -0.00299079 -3.63286e-05  -0.00183148
 -0.00299336 -3.38266e-05  -0.00160537
 -0.00304648 -3.12469e-05  -0.00227742
 -0.00299077 -3.12451e-05  -0.00227742
 -0.00299563 -3.18952e-05  -0.00138556
 -0.00304077 -3.12277e-05  -0.00227743
 -0.00299077 -3.12259e-05  -0.00227743
 -0.00304565 -3.19166e-05  -0.00138559
  -0.0029856 -3.38289e-05  -0.00182513
 -0.00299302 -2.67413e-05  -0.00227743
 -0.00304339 -3.11987e-05  -0.00183151
 -0.00299076 -3.64028e-05  -0.00183154
 -0.00299302 -2.67223e-05  -0.00227743
 -0.00304075 -3.11795e-05  -0.00227743
 -0.00299568 -3.19651e-05  -0.00138565
 -0.00304302 -2.67032e-05  -0.00227743
 -0.00299075 -3.38359e-05  -0.00205122
 -0.00299569 -2.66927e-05  -0.00183154
 -0.00304074 -3.64502e-05  -0.00183158
   -0.002993 -2.66755e-05  -0.00227743
 -0.00303766 -2.66743e-05  -0.00205117
 -0.00299571 -2.66725e-05  -0.00183156
 -0.00299073 -3.11294e-05  -0.00227743
 -0.00304299 -3.20368e-05   -0.0018316
   -0.002993 -2.66535e-05  -0.00227744
 -0.00304299 -2.66516e-05  -0.00227744
 -0.00299574 -2.66498e-05  -0.00183159
 -0.00304072 -3.92807e-05  -0.00160532
 -0.00299298 -2.66257e-05  -0.00227744
 -0.00299909 -2.66238e-05  -0.00227744
 -0.00304575 -2.66219e-05  -0.00183162
-0.00299297  -2.662e-05 -0.00227745
 -0.00304296 -2.66181e-05  -0.00227745
 -0.00299297 -3.21193e-05  -0.00183167
 -0.00304297 -2.66009e-05  -0.00227745
-0.00299523 -2.2141e-05 -0.00227745
 -0.00299578 -2.65972e-05  -0.00183165
 -0.00304296 -2.65953e-05  -0.00227745
 -0.00299296 -2.65935e-05  -0.00227745
 -0.00304296 -3.21756e-05   -0.0018317
 -0.00299295 -2.94196e-05  -0.00205103
 -0.00304521 -2.21097e-05  -0.00227746
  -0.0029958 -2.65656e-05  -0.00183168
 -0.00304293 -2.65638e-05  -0.00227746
 -0.00298954 -2.21049e-05  -0.00205098
 -0.00299293 -2.65608e-05  -0.00227746
 -0.00308976 -4.47507e-05  -0.00227746
 -0.00299293 -3.22485e-05  -0.00183174
 -0.00304293 -2.65407e-05  -0.00227746
 -0.00299811 -2.20814e-05  -0.00183172
 -0.00304292 -2.65369e-05  -0.00227746
 -0.00299519 -2.20777e-05  -0.00227746
 -0.00304518 -2.20759e-05  -0.00227746
 -0.00299292 -2.65313e-05  -0.00227746
 -0.00304518 -2.20723e-05  -0.00227746
 -0.00300523 -2.65268e-05  -0.00250405
 -0.00304517 -2.20677e-05  -0.00227747
 -0.00299517 -2.20659e-05  -0.00227747
 -0.00304517 -2.79051e-05  -0.00183182
 -0.00299589 -2.65056e-05  -0.00183178
 -0.00304517 -2.20468e-05  -0.00227748
-0.00299517 -2.2045e-05 -0.00227748
 -0.00304516 -2.20432e-05  -0.00227748
 -0.00299516 -2.20413e-05  -0.00227748
 -0.00304515 -2.20395e-05  -0.00227748
 -0.00299289 -2.64943e-05  -0.00227748
 -0.00304515 -2.20359e-05  -0.00227748
 -0.00303971 -4.47036e-05  -0.00227748
 -0.00304514 -2.20312e-05  -0.00227748
 -0.00299741 -1.75729e-05  -0.00227748
 -0.00304514 -2.20275e-05  -0.00227748
 -0.00299514 -2.20257e-05  -0.00227748
 -0.00304513 -2.20238e-05  -0.00227748
-0.00299513 -2.2022e-05 -0.00227748
 -0.00304512 -2.20202e-05  -0.00227748
 -0.00299513 -2.20184e-05  -0.00227748
 -0.00304739 -1.75604e-05  -0.00227748
 -0.00299512 -2.20146e-05  -0.00227748
 -0.00304511 -2.20128e-05  -0.00227748
 -0.00305351 -1.75543e-05   -0.0025043
 -0.00300201 -2.20083e-05  -0.00227749
 -0.00308966 -4.46899e-05  -0.00227749
 -0.00299737 -1.75477e-05  -0.00227749
  -0.0030451 -2.20016e-05  -0.00227749
 -0.00299737 -1.75441e-05  -0.00227749
 -0.00304509 -2.19979e-05   -0.0022775
 -0.00299736 -1.13205e-05  -0.00272301
 -0.00304508 -2.20077e-05   -0.0022775
 -0.00304734 -1.75504e-05   -0.0022775
-0.00299735  -1.436e-05  -0.0025044
 -0.00304508 -2.20091e-05   -0.0022775
 -0.00300365 -1.75513e-05  -0.00250444
 -0.00304735 -1.75493e-05   -0.0022775
 -0.00303963 -4.46988e-05   -0.0022775
 -0.00304411 -1.75448e-05  -0.00272301
-0.00304734 -1.7543e-05  -0.0022775
 -0.00299734 -1.75412e-05   -0.0022775
 -0.00304733 -1.75393e-05   -0.0022775
 -0.00299733 -1.11551e-05  -0.00272294
 -0.00304505 -2.20041e-05   -0.0022775
 -0.00300374 -1.75468e-05  -0.00250454
 -0.00304731 -1.75449e-05   -0.0022775
 -0.00304732 -1.42622e-05  -0.00250453
 -0.00304911 -4.02546e-05   -0.0022775
 -0.00304629 -1.30905e-05  -0.00272297
 -0.00299731 -1.10659e-05  -0.00272292
  -0.0030473 -1.75551e-05  -0.00227751
 -0.00305381 -1.75525e-05  -0.00250463
  -0.0029973 -1.75507e-05  -0.00227751
 -0.00304729 -1.75488e-05  -0.00227751
 -0.00299957 -1.30927e-05  -0.00227751
 -0.00304394 -1.75451e-05  -0.00272293
 -0.00304729 -7.61951e-06  -0.00295002
  -0.0030441 -3.58255e-05  -0.00227751
 -0.00305389 -1.75585e-05   -0.0025047
 -0.00304728 -1.75566e-05  -0.00227751
 -0.00299956 -1.31008e-05  -0.00227751
 -0.00304388 -1.09129e-05  -0.00316824
 -0.00299954 -1.31109e-05  -0.00227751
 -0.00304726 -1.75628e-05  -0.00227751
 -0.00305622 -1.31065e-05  -0.00250477
 -0.00299727 -1.41423e-05  -0.00250475
 -0.00309064 -2.91294e-05  -0.00316818
 -0.00304953 -1.31207e-05  -0.00227751
 -0.00299726 -1.75723e-05  -0.00227752
 -0.00305711 -1.31169e-05  -0.00227752
 -0.00305628 -6.35235e-06  -0.00295013
 -0.00299605 -1.31261e-05  -0.00272286
 -0.00304724 -1.41116e-05  -0.00250485
 -0.00304951 -1.31294e-05  -0.00227753
 -0.00304404 -2.90477e-05  -0.00272279
 -0.00305285 -1.31377e-05  -0.00295021
  -0.0029995 -1.31359e-05  -0.00227753
-0.00304949 -1.3134e-05 -0.00227753
  -0.0030495 -2.75294e-06  -0.00295015
-0.00299598 -1.3151e-05 -0.00272281
  -0.0030564 -1.31485e-05  -0.00250496
 -0.00309401 -2.89796e-05  -0.00272274
 -0.00299948 -1.31574e-05  -0.00227753
 -0.00304593 -1.31556e-05  -0.00272279
 -0.00305175 -5.14951e-06  -0.00250498
 -0.00305645 -6.19271e-06  -0.00295021
 -0.00299948 -1.31699e-05  -0.00227753
-0.00304589 -1.3168e-05 -0.00272277
 -0.00305173 -1.70802e-06   -0.0027227
   -0.003051 -3.59307e-05  -0.00250507
 -0.00305377 -9.57963e-06  -0.00295028
 -0.00305173 -1.68026e-06   -0.0027227
 -0.00299946 -1.31911e-05  -0.00227754
 -0.00305518 -8.73659e-06  -0.00295033
 -0.00304944 -6.09925e-06  -0.00272268
-0.00300172  -5.116e-06 -0.00250512
 -0.00309032 -3.59652e-05  -0.00272272
 -0.00305885 -1.61987e-06  -0.00295029
 -0.00304943 -1.32118e-05  -0.00227754
 -0.00299804 -1.60286e-06  -0.00316781
  -0.0030517 -5.10365e-06  -0.00250518
 -0.00305889 -8.77456e-06  -0.00250522
 -0.00304025 -2.87968e-05  -0.00316777
 -0.00305169 -8.78361e-06  -0.00227754
 -0.00305169 -5.08654e-06  -0.00250522
 -0.00305523 -1.54928e-06  -0.00339546
-0.00300169  -8.798e-06 -0.00227754
-0.00304796 -1.5323e-06 -0.00316771
 -0.00304939 -1.32592e-05  -0.00227754
 -0.00310348 -2.78513e-05  -0.00273306
 -0.00300615 -1.50462e-06  -0.00316768
 -0.00305395 -4.37033e-06  -0.00227755
 -0.00305524 -1.48679e-06  -0.00339547
 -0.00305166 -5.07045e-06  -0.00250534
-0.00300167 -1.4767e-06 -0.00272256
-0.00309238 -3.1632e-05 -0.00272262
 -0.00305904 -8.84399e-06  -0.00250541
-0.00305014 6.79726e-06 -0.00339544
 -0.00300166 -8.86091e-06  -0.00227755
-0.00305908 -1.4314e-06 -0.00295043
 -0.00304782 -8.87007e-06  -0.00272259
 -0.00309841 -1.59378e-05   -0.0029504
-0.00300529 -8.8854e-06 -0.00295051
-0.00305391 3.04813e-06  -0.0027225
 -0.00304779 -5.05593e-06  -0.00295048
-0.00306142  3.0587e-06 -0.00295046
 -0.00304226 -3.17095e-05  -0.00272254
-0.00305389 3.07715e-06 -0.00272247
 -0.00304774 -5.05223e-06  -0.00295051
-0.00306146 3.08772e-06 -0.00295048
 -0.00305852 -4.48678e-06  -0.00272252
 -0.00300161 -1.34468e-06  -0.00272246
 -0.00310208 -2.34045e-05   -0.0031786
-0.00305388 3.11719e-06 -0.00272244
 -0.00305759 -4.51139e-06  -0.00295059
-0.00305387 7.05389e-06  -0.0029505
 -0.00299767 -8.97775e-06  -0.00272249
-0.00306154 3.14549e-06 -0.00295054
 -0.00309441 -2.34101e-05  -0.00295058
-0.00305386 3.15702e-06  -0.0027224
 -0.00305762 -4.55306e-06  -0.00295062
-0.00300386 3.17472e-06 -0.00272239
-0.00304987 7.14599e-06 -0.00339543
 -0.00310837 -2.29518e-05  -0.00250575
-0.00304985 3.18867e-06 -0.00316725
 -0.00305384 -5.98727e-07  -0.00250574
